2319209.921,5807229.043,1636.389
2319211.995,5807235.790,1636.281
2319214.411,5807245.881,1636.187
2319218.990,5807265.349,1636.006
2319222.917,5807284.956,1635.825
2319226.047,5807301.721,1635.671
2319227.134,5807309.180,1635.647
2319229.522,5807318.172,1635.573
2319230.719,5807323.122,1635.532
2319234.688,5807343.748,1635.364
2319237.269,5807357.717,1635.251
2319237.451,5807358.700,1634.862
2319238.171,5807362.588,1634.830
2319241.002,5807377.491,1634.709
2319241.832,5807381.221,1634.709
